medicine_id,medicine_name,brand,pharmacy_names,latitudes,longitudes,total_quantity_sold
22532,Salbutamol Sulphate,BRODIL HFA,MEDPLEX CHEMIST,-1.4293031,36.6872005,17
22578,AMOXICILLIN TRIHYDRATE and            …,LABCLAV  TABLETS,"EMIR HEALTH CENTER , MEDPLEX CHEMIST","-1.266125, -1.4293031","36.910522, 36.6872005",32
22599,FLUPHENAZINE,MODIZED,MEDPLEX CHEMIST,-1.4293031,36.6872005,4
22654,CARBOCISTEINE BP,NASITHIOL CHILDREN AND INFANT,EMIR HEALTH CENTER ,-1.266125,36.910522,2
22692,Paracetamol Caplets,PHARMADOL,"EMIR HEALTH CENTER , Jubilee-Care Chemist, MEDIBLEND , MEDPLEX CHEMIST, memah bestcare pharmacy","-1.266125, -1.1003338, -1.282731, -1.4293031, -0.3076936","36.910522, 37.0129017, 36.7848689, 36.6872005, 38.2196697",1557
22697,Azithromycin suspension,ATROMAX SUSPENSION,KEGAKA PHARMACY,-1.0133967,36.9058388,10
22698,CETRIZINE Hcl,PROCET S,SIDAI CHEMIST,-1.4779526,36.9577694,2
22792,Omeprazole BP 20mg,SLOMEZ,urit medical ,-1.1009928,37.0129877,200
22822,"DIPHENHYDRAMINE HCL, AMMONIUM CHLORIDE.",LACOFF ORIGINAL SYRUP,B-sons pharmacy,-1.2673667,36.7509204,2
22824,CHLORPHENIRAMINE,ZEDITONE,"MEDPLEX CHEMIST, SIDAI CHEMIST","-1.4293031, -1.4779526","36.6872005, 36.9577694",3
22828,Levonorgestrel BP,PLS SAFE-72 TABLETS,"edlian hope u, MEDPLEX CHEMIST","0.0, -1.4293031","0.0, 36.6872005",217
22835,Rabeprazole Sodium (EC) and Domperidone (SR),ZOLETRI DSR,MEDPLEX CHEMIST,-1.4293031,36.6872005,61
22895,Beclomethasone Dipropionate BP  Neomycin Sulphate…,Beclomin Ointment,"Jubilee-Care Chemist, MEDIBLEND ","-1.1003338, -1.282731","37.0129017, 36.7848689",2
22921,Amoxicillin,Amoxil Capsules 250mg,MEDPLEX CHEMIST,-1.4293031,36.6872005,105
22963,Sildenafil Citrate,Nelgra 100mg Tablets,MEDPLEX CHEMIST,-1.4293031,36.6872005,44
22996,Mebendazole,Natoa tablets,"EMIR HEALTH CENTER , MEDPLEX CHEMIST","-1.266125, -1.4293031","36.910522, 36.6872005",12
23032,PARACETAMOL BP,MICROMOL TABLETS,"ANGELIC STAR PHARMACEUTICALS, SIDAI CHEMIST","-1.2834847, -1.4779526","36.889222, 36.9577694",148
23034,Benzoic acid Salicylic acid,Whitefields ointment,EMIR HEALTH CENTER ,-1.266125,36.910522,2
24053,Al Hydroxide  + Mg Hydroxide  + Simethicone,Flatameal DS Suspension,"Disanjo Chemist , MEDPLEX CHEMIST","-1.2650867, -1.4293031","36.8826178, 36.6872005",2
24067,Metronidazole,Flagyl 400mg tablet,"CALMAK CHEMIST , MEDPLEX CHEMIST, Perta Chemist","-1.053931, -1.4293031, -1.1079318","38.3631399, 36.6872005, 37.016326",465
24077,Amoxycillin trihydrate B.P. equvalent to…,Alimox dry syrup,EMIR HEALTH CENTER ,-1.266125,36.910522,1
24083,Polysaccharides of Salmonella typhi (Ty2 strain),Typhim Vi Capsular Polysacchride  Typhoid Vaccine,Falcon medical clinic ,,,7
24117,Indomethacin,INDOCID Capsules,"MEDIBLEND , SIDAI CHEMIST","-1.282731, -1.4779526","36.7848689, 36.9577694",270
24202,Bisacodyl,Laxodeal Tablets,Jubilee-Care Chemist,-1.1003338,37.0129017,5
24302,Azithromycin dihydrate USP,AZITHROSAFE– 500,MEDPLEX CHEMIST,-1.4293031,36.6872005,78
24322,"Diphenhydramine Hydrochloride B.P.,…",BENACOFF LINCTUS,Jubilee-Care Chemist,-1.1003338,37.0129017,2
24341,Each hard gelatin capsule contains: Lansoprazole…,LANZOKIT,MEDPLEX CHEMIST,-1.4293031,36.6872005,6
24370,Prednisolone sodium phosphate,Dawasolone oral solution,"BetahCare Family Health Clinic, Bonaim pharmacy , MEDPLEX CHEMIST, SIDAI CHEMIST","-1.2062072, -1.4293031, -1.4779526","36.89570200000001, 36.6872005, 36.9577694",7
24401,Diclofenac Gel BP 1% w/w,DOLOR  GEL,"Jubilee-Care Chemist, MEDIBLEND ","-1.1003338, -1.282731","37.0129017, 36.7848689",3
24414,TINIDAZOLE BP,TINISKY-500 TABLETS,MEDPLEX CHEMIST,-1.4293031,36.6872005,99
24495,CETIRIZINE HYDROCHLORIDE,PIRICET 10MG TABLETS,SAMIALBA,-1.279668,36.82553,6
24578,"Esomeprazole Magnesium Trihydrate, Levofloxacin, …",ESOVIT KIT,MEDPLEX CHEMIST,-1.4293031,36.6872005,1
24580,OMEPRAZOLE SODIUM BP,OMIS INJECTION,EMIR HEALTH CENTER ,-1.266125,36.910522,5
24585,Soluble Paracetamol Tablets BP 1000 mg,MICROMOL 1000,MEDPLEX CHEMIST,-1.4293031,36.6872005,3
24658,Prednisolone,Predilone Tablets,MEDIBLEND ,-1.282731,36.7848689,325
24660,Cyproheptadine hcl usp vitamin b vitamin b2 bp…,BECOACTIN TABLETS,Jubilee-Care Chemist,-1.1003338,37.0129017,4
24677,Sildenafil citrate,KIFARU - 50 TABLETS,"BetahCare Family Health Clinic, Jubilee-Care Chemist, MEDPLEX CHEMIST","-1.1003338, -1.4293031","37.0129017, 36.6872005",51
24680,GLIBENCLAMIDE  BP,NOGLUC 5MG TABLETS,"BetahCare Family Health Clinic, Fast Health Pharmacy , MEDPLEX CHEMIST, Nas Chemist, SIDAI CHEMIST","-1.2908275, -1.4293031, 0.5206237, -1.4779526","36.7327734, 36.6872005, 35.2762755, 36.9577694",1226
24703,ALBENDAZOLE,ALTOA SUSPENSION,"MEDPLEX CHEMIST, Sanjon","-1.4293031, -0.7808666999999999","36.6872005, 35.3419008",11
24714,Paracetamol,PARATAL JUNIOR TABLETS,EMIR HEALTH CENTER ,-1.266125,36.910522,4
24739,Ginseng betacarotene vitamin s…,Ginsomin,SIDAI CHEMIST,-1.4779526,36.9577694,49
24753,Ondansetron,EMITINO TABLETS,Bonaim pharmacy ,-1.2062072,36.89570200000001,2
24754,Cetrizine Hydrochloride,CACHCET TABLETS,SIDAI CHEMIST,-1.4779526,36.9577694,127
24766,CHLORZOXAZONE USP 250MG DICLOFENAC POTASSIUM BP…,TRACK-MR TABLETS,Jubilee-Care Chemist,-1.1003338,37.0129017,6
24783,Diclofenac Potassium BP Paracetamol BP and…,Doloact-MR Tablets,"Advan-med pharmaceuticals, BetahCare Family Health Clinic, EMIR HEALTH CENTER , SIDAI CHEMIST","-0.6809050999999999, -1.266125, -1.4779526","34.8207902, 36.910522, 36.9577694",102
24804,"Dextromethorphan Hydrobromide BP, Triprolidine…",Ascoril-D,MEDIBLEND ,-1.282731,36.7848689,4
24840,Chlorzoxazone USP Paracetamol BP,Myospaz Tablets,MEDIBLEND ,-1.282731,36.7848689,55
24855,Secnidazole Tablets,Tagera Forte Tablets,EMIR HEALTH CENTER ,-1.266125,36.910522,11
24885,Omeprazole Delayed Release Capsules U.S.P. 20 mg,OPRAZ,MEDIBLEND ,-1.282731,36.7848689,554
24905,Amoxicillin Trihydrate eq. to Amoxicillin,Rivamox 250mg,MEDPLEX CHEMIST,-1.4293031,36.6872005,4
24922,"Ciprofloxacin Hydrochloride, Tinidazole",SHALCIP TZ  TABLETS,MEDPLEX CHEMIST,-1.4293031,36.6872005,1
24936,Paracetamol  Caffeine and Phenylephrine,Panadol Cold and Flu Day Tablets,SIDAI CHEMIST,-1.4779526,36.9577694,13
24996,Paracetamol Bp 500mg Chlorpheniramine maleate Bp…,Benaflu Cold&Flu Tablets,MEDPLEX CHEMIST,-1.4293031,36.6872005,162
25010,Aceclofenac BP and Paracetamol BP,Actinac plus,EMIR HEALTH CENTER ,-1.266125,36.910522,10
25746,Pregabalin,Akugabalin 75mg capsules,SIDAI CHEMIST,-1.4779526,36.9577694,34
25786,AMOXICILLIN TRIHYDRATE AND POTASSIUM CLAVULANATE,LABCLAV 1G TABLETS,ANGELIC STAR PHARMACEUTICALS,-1.2834847,36.889222,1
25799,CETIRIZINE HYDROCHLORIDE BP,RIZEXIN ORAL SOLUTION,Perta Chemist,-1.1079318,37.016326,28
25813,Montelukast Sodium; Levocetirizine Hydrochloride,LEVOLUKAST KID,KARURA CHEMIST II  TILL 8073490,-1.2196352,36.7128582,10
25821,Fluconazole USP,FC-ZOLE 150,"EMIR HEALTH CENTER , Fast Health Pharmacy , SIDAI CHEMIST","-1.266125, -1.2908275, -1.4779526","36.910522, 36.7327734, 36.9577694",21
25827,ACECLOFENAC AND PARACETAMOL,ZOFEN P,ANGELIC STAR PHARMACEUTICALS,-1.2834847,36.889222,2
25838,Cetirizine Hydrochloride,RHIZIN,MEDPLEX CHEMIST,-1.4293031,36.6872005,116
25939,"Vitamin B1 (Thiamine), Vitamin B6 (Pyridoxine),…",Neurobion Tablets,"BetahCare Family Health Clinic, MEDPLEX CHEMIST",-1.4293031,36.6872005,556
25983,Metronidazole + Diloxanide Furoate,Furazol Tablets,Apotek Pharmaceutical,-1.2885927,36.9504001,1
26030,"Betamethasone, Clotrimazole and Gentamicin",TRISHIELD,MEDPLEX CHEMIST,-1.4293031,36.6872005,6
26039,"Betamethasone Dipropionate, Gentamicin Sulphate,…",EPIDERM CREAM,MEDIBLEND ,-1.282731,36.7848689,1
26110,Amoxicillin and Clavulanate Potassium Tablets USP,Indclav 625,MEDPLEX CHEMIST,-1.4293031,36.6872005,1
26135,Telmisartan hydrchlorothiazide,TELMI 80H,KARURA CHEMIST II  TILL 8073490,-1.2196352,36.7128582,19
26139,Paracetamol caffeine  aspirin,HEDEX Caplets,Nas Chemist,0.5206237,35.2762755,8
26171,AMPICILLIN TRIHYDRATE BP  CLOXACILLIN  SODIUM BP,ELYCLOX CAPSULES,MEDPLEX CHEMIST,-1.4293031,36.6872005,50
26185,Acyclovir,Cyclovax 400 Tablets,MEDPLEX CHEMIST,-1.4293031,36.6872005,35
26196,BETAMETHASONE SODIUM PHOSPHATE NEOMYCIN SULPHATE,PROBETA-N EYE / EAR / NOSE DROPS,"Jubilee-Care Chemist, Perta Chemist","-1.1003338, -1.1079318","37.0129017, 37.016326",4
26197,ELEMENTAL ZINC AS  ZINC SULPHATE MONOHYDRATE,ZINCAT-OD SYRUP,EMIR HEALTH CENTER ,-1.266125,36.910522,12
26215,Sulfadoxine and  Pyrimethamine tablets,MALODAR TABLETS,"EMIR HEALTH CENTER , Nas Chemist, SIDAI CHEMIST","-1.266125, 0.5206237, -1.4779526","36.910522, 35.2762755, 36.9577694",9
26232,Tinidazole,TINIZOL 500 TABLETS,EMIR HEALTH CENTER ,-1.266125,36.910522,4
26270,Losartan potasium,LOSARTAS-50mg,EMIR HEALTH CENTER ,-1.266125,36.910522,3
26280,Amoxicillin/ Clavulanic Acid,BACTOCLAV 625,"EMIR HEALTH CENTER , Nas Chemist","-1.266125, 0.5206237","36.910522, 35.2762755",38
26284,Chlorpheniramine maleate,Phenalin syrup,SIDAI CHEMIST,-1.4779526,36.9577694,3
26310,KETOTIFEN,KETOMAR,KEGAKA PHARMACY,-1.0133967,36.9058388,1
26331,LOPERAMIDE HCL,IMMOBULK CAPSULES,"EMIR HEALTH CENTER , Jubilee-Care Chemist, SIDAI CHEMIST","-1.266125, -1.1003338, -1.4779526","36.910522, 37.0129017, 36.9577694",11
26374,Erythromycin Sterate BP,THROCIN 500 TABLETS,Jubilee-Care Chemist,-1.1003338,37.0129017,20
29458,PARACETAMOL,PARAFAST ET 1000 TABLETS,SIDAI CHEMIST,-1.4779526,36.9577694,3
29467,CETIRIZINE HYDROCHLORIDE,CETRIZ SYRUP,EMIR HEALTH CENTER ,-1.266125,36.910522,5
29491,amoxicillin capsules 500 mg,unimox BP 500mg,MEDIBLEND ,-1.282731,36.7848689,436
29502,Levocetirizine Hydrochloride Montelukast Sodium,L Montus Kid,SIDAI CHEMIST,-1.4779526,36.9577694,5
29507,esomeprazole 20mg,ZOMEP ES 20,Jubilee-Care Chemist,-1.1003338,37.0129017,1
29516,Ceftriaxone Sodium USP,Theoxone 1 gm,EMIR HEALTH CENTER ,-1.266125,36.910522,3
29540,Amoxicillin Trihydrate BP,Kemoxyl DT 250,"EMIR HEALTH CENTER , SIDAI CHEMIST","-1.266125, -1.4779526","36.910522, 36.9577694",30
29573,"Ambroxol HCl, Terbutaline Sulphate, Guaiphenesin…",EZY-COF,KARURA CHEMIST II  TILL 8073490,-1.2196352,36.7128582,2
29650,Tamsulosin & Dutasteride,D-TAM,MEDPLEX CHEMIST,-1.4293031,36.6872005,120
29660,ALBENDAZOLE,BENAWORM SUSPENSION,EMIR HEALTH CENTER ,-1.266125,36.910522,3
29905,Salbutamol sulphate,Azmasol HFA Inhation Aerosol,MEDPLEX CHEMIST,-1.4293031,36.6872005,7
29919,Sulphamethoxazole B.P. + Trimethoprim B.P.,Sulfran-DS.,SIDAI CHEMIST,-1.4779526,36.9577694,10
29932,Albendazole USP,TANZOL SUSPENSION,"ANGELIC STAR PHARMACEUTICALS, Fast Health Pharmacy , MEDPLEX CHEMIST, SIDAI CHEMIST","-1.2834847, -1.2908275, -1.4293031, -1.4779526","36.889222, 36.7327734, 36.6872005, 36.9577694",136
29938,Magnesium Trisillicate B.P.  Aluminium Hydroxide…,ALLUCID SUSPENSION,MEDPLEX CHEMIST,-1.4293031,36.6872005,4
29952,THIAMINE HCL RIBOFLAVINE  NICOTINAMIDE,VITAMIN B COMPLEX TABLETS,EMIR HEALTH CENTER ,-1.266125,36.910522,1
29964,Amoxicillin Trihydrate,KEMOXYL 250,SIDAI CHEMIST,-1.4779526,36.9577694,25
30029,"Aspirin, Paracetamol and Caffeine",Mara Moja Tablets,"edlian hope u, Jubilee-Care Chemist","0.0, -1.1003338","0.0, 37.0129017",60
30031,Diclofenac Sodium,Dola CR,EMIR HEALTH CENTER ,-1.266125,36.910522,1
30034,AMOXYCILLIN TRIHYDRATE POTASSIUM CLAVULANATE,AMOKLAVIN 228,EMIR HEALTH CENTER ,-1.266125,36.910522,10
30077,Omeprazole BP,OMICAP-20,MEDPLEX CHEMIST,-1.4293031,36.6872005,27
30109,Aceclofenac,SICLOFEN 100MG TABS,BetahCare Family Health Clinic,,,14
30140,"MICONAZOLE NITRATE, CLOBETASOL PROPIONATE AND…",MICLOCIN CREAM,BetahCare Family Health Clinic,,,1
30212,Ibuprofen BP,Medifen 400 Tablets,ANGELIC STAR PHARMACEUTICALS,-1.2834847,36.889222,44
30215,PHENOXYMETHYLPENICILLIN POTASSIUM,SPENIV TABLETS 250,BetahCare Family Health Clinic,,,2
30235,povidone-iodine USP,peardine mouthwash,Jubilee-Care Chemist,-1.1003338,37.0129017,3
30255,Paracetamol,ABPARA,KARURA CHEMIST II  TILL 8073490,-1.2196352,36.7128582,1
30266,Aceclofenac 100 mg,ZOFEN 100,MEDPLEX CHEMIST,-1.4293031,36.6872005,29
30348,Levonorgestrel BP,CHOICE-72,Nas Chemist,0.5206237,35.2762755,1
30352,Tranexamic tablets,MENOZIP,MEDIBLEND ,-1.282731,36.7848689,3
30365,OFLOXACIN & ORNIDAZOLE,ORAV-OZ,MEDPLEX CHEMIST,-1.4293031,36.6872005,12
30387,Sildenafil Citrate IH,MTM 50,MEDPLEX CHEMIST,-1.4293031,36.6872005,203
30396,Fluconazole,CANDIZOLE 200MG CAPSULES,MEDPLEX CHEMIST,-1.4293031,36.6872005,10
30455,IBUPROFEN,IBUX SUSPENSION,"BetahCare Family Health Clinic, Jubilee-Care Chemist",-1.1003338,37.0129017,8
30456,NORFLOXACIN,TEEFLOX TABLETS,"EMIR HEALTH CENTER , MEDPLEX CHEMIST","-1.266125, -1.4293031","36.910522, 36.6872005",50
30508,CEFIXIME TRIHYDRATE,EVERCEF 400 TABLETS,Jubilee-Care Chemist,-1.1003338,37.0129017,40
30532,Empagliflozin,Empaflo 10mg Tablets,KARURA CHEMIST II  TILL 8073490,-1.2196352,36.7128582,44
30535,PROMETHAZINE HCL,LARGAN SYRUP,Jubilee-Care Chemist,-1.1003338,37.0129017,4
30546,FLUCONAZOLE USP 200MG,ZUNIL200,EMIR HEALTH CENTER ,-1.266125,36.910522,4
30567,"Cyproheptadine Hydrochloride (Anhydrous), …","APETAMIN  (Cyproheptadine, Lysine and Vitamins…",SIDAI CHEMIST,-1.4779526,36.9577694,1
30570,"AMOXICILLIN 1000MG, ESOMEPRAZOLE 40MG AND…",LE SURE KIT,Apotek Pharmaceutical,-1.2885927,36.9504001,1
30671,Diclofenac sodium B.P,Diclofenac sodium Injection  (DICLOVITA),EMIR HEALTH CENTER ,-1.266125,36.910522,1
30690,Amoxicillin,Amoxil Capsules,"Bripamu Medical Stores, SIDAI CHEMIST","-1.3111251, -1.4779526","36.8939304, 36.9577694",50
30693,Ampicillin+Cloxacillin,Ampiclox Neonatal Drops,"EMIR HEALTH CENTER , MEDPLEX CHEMIST","-1.266125, -1.4293031","36.910522, 36.6872005",3
30711,SALBUTAMOL SULPHATE BP,SALBUT 4 TABLETS,SIDAI CHEMIST,-1.4779526,36.9577694,13
30715,METOCLOPRAMIDE HYDROCHLORIDE BP,METCOS TABLETS,memah bestcare pharmacy,-0.3076936,38.2196697,1
30718,MAGNESIUM TRISILICATE BP / DRIED ALUMINIUM…,COSMAG ANTACID TABLETS,MEDPLEX CHEMIST,-1.4293031,36.6872005,10
30728,Montelukast sodium and Levocetrizine…,Montallerg Tablets,MEDPLEX CHEMIST,-1.4293031,36.6872005,9
30768,METRONIDAZOLE,MEDZOL TABLETS,ANGELIC STAR PHARMACEUTICALS,-1.2834847,36.889222,30
30784,CHLORPHENIRAMINE MALEATE,RINOVIL TABLET,ANGELIC STAR PHARMACEUTICALS,-1.2834847,36.889222,10
30798,Mefenamic acid,Ponstan,KEGAKA PHARMACY,-1.0133967,36.9058388,2
30921,ZINC SULPHATE MONOHYDRATE,JUNIOR ZINC SULPHATE TABLETS,MEDPLEX CHEMIST,-1.4293031,36.6872005,20
30923,Amoxicillin Trihydrate eq. to Amoxicillin,Rivamox 125mg,MEDPLEX CHEMIST,-1.4293031,36.6872005,3
30964,Menthol (Mentha piperita) Wintergreen oil…,Sonapen Strong Balm,BetahCare Family Health Clinic,,,1
30994,Azithromycin,Zerocin Tablets,"EMIR HEALTH CENTER , memah bestcare pharmacy","-1.266125, -0.3076936","36.910522, 38.2196697",9
31032,Nifedipine USP,NEFIN 20 ER,"EMIR HEALTH CENTER , MEDPLEX CHEMIST, SIDAI CHEMIST","-1.266125, -1.4293031, -1.4779526","36.910522, 36.6872005, 36.9577694",883
31048,Ibuprofen BP,Calfen Suspension,MEDPLEX CHEMIST,-1.4293031,36.6872005,2
31049,Pregabalin,GABAROL 75,KARURA CHEMIST II  TILL 8073490,-1.2196352,36.7128582,10
31076,MEFENAMIC ACID,MEFSUN 500,"Jubilee-Care Chemist, MEDPLEX CHEMIST","-1.1003338, -1.4293031","37.0129017, 36.6872005",49
31077,ALLUMINIUM HYDROXIDE + MgOH +SIMETHICONE,SUNGEL SUSPENSION,Apotek Pharmaceutical,-1.2885927,36.9504001,1
31081,LEVOFLOXAcin 500mg,ANFLOX,Jubilee-Care Chemist,-1.1003338,37.0129017,20
31092,CLOTRIMAZOLE,DAZOLE PESSARIES,Jubilee-Care Chemist,-1.1003338,37.0129017,3
31103,CYPROHEPTADINE HYDROCHLORIDE,UNIACTIN TABLETS,EMIR HEALTH CENTER ,-1.266125,36.910522,10
31180,GENTAMICIN BP,GENTAX  EYE DROPS,MEDPLEX CHEMIST,-1.4293031,36.6872005,3
31267,Clindamycin Hydrochloride,CLINDACIN 300MG CAPSULE,Jubilee-Care Chemist,-1.1003338,37.0129017,10
31305,Dexamethasone Sodium Phosphate USP,DEXNEO INJECTION,KARURA CHEMIST II  TILL 8073490,-1.2196352,36.7128582,6
31325,IBUPROFEN,TRIOFEN SUSPENSION,"ANGELIC STAR PHARMACEUTICALS, EMIR HEALTH CENTER , MEDPLEX CHEMIST, Nas Chemist","-1.2834847, -1.266125, -1.4293031, 0.5206237","36.889222, 36.910522, 36.6872005, 35.2762755",10
31361,Clindamycin Hydrochloride.,CLINDACIN 300 CAPSULE,MEDPLEX CHEMIST,-1.4293031,36.6872005,4
31372,ONDANSETRON HCL DIHYDRATE BP,ONDEX SYRUP,MEDPLEX CHEMIST,-1.4293031,36.6872005,1
31377,Levocetirizine Dihydrochloride USP,LEVOFREE 5MG TABLETS,MEDPLEX CHEMIST,-1.4293031,36.6872005,21
31420,Vitamin-B Complex Injection,Vitamin-B Complex Injection,MEDPLEX CHEMIST,-1.4293031,36.6872005,20
31495,Enalapril Maleate,Vasopril 5 Tablet,MEDPLEX CHEMIST,-1.4293031,36.6872005,70
31516,Colchicine,KOLZINE Tablets,MEDPLEX CHEMIST,-1.4293031,36.6872005,148
31519,Ibuprofen  BP and Paracetamol BP,Brustan Suspension,"Jubilee-Care Chemist, KARURA CHEMIST II  TILL 8073490","-1.1003338, -1.2196352","37.0129017, 36.7128582",2
31523,AMYLMETACRESOL & DICHLOROBENZL,STREPSILS HONEY & LEMON,Jubilee-Care Chemist,-1.1003338,37.0129017,4
31537,AMLODIPINE BESYLATE,VARINIL 5MG TABLETS,EMIR HEALTH CENTER ,-1.266125,36.910522,59
31542,PARACETAMOL  CHLORPHENIRAMINE MALEATE …,COLDFLU CAPSULES,"EMIR HEALTH CENTER , MEDPLEX CHEMIST","-1.266125, -1.4293031","36.910522, 36.6872005",12
31544,Medroxyprogesterone acetate,Depo - Provera,edlian hope u,0.0,0.0,3
31565,"Chlorpheniramine,Caffeine,Paracetamol AND…",HOMAGON CAPSULES,MEDPLEX CHEMIST,-1.4293031,36.6872005,108
31572,Promethazine,Histargan Syrup,"EMIR HEALTH CENTER , SIDAI CHEMIST","-1.266125, -1.4779526","36.910522, 36.9577694",2
31595,"CHLORPHENIRAMINE MALEATE, DIPHENHYDRAMINE HCl,…",COPHYDREX EXPECTORANT,MEDPLEX CHEMIST,-1.4293031,36.6872005,9
31599,Bacitracin .500units Neomycin…,Grabacin 3 Ointment,EMIR HEALTH CENTER ,-1.266125,36.910522,1
31600,Cefalexin,LEOCEF CAPSULES,Jubilee-Care Chemist,-1.1003338,37.0129017,70
31601,Betamethasone Valerate Cream,BETASON CREAM,MEDIBLEND ,-1.282731,36.7848689,1
31623,Dried Aluminium Hydroxide BP;  Magnesium…,GASTRO-GEL SUSPENSION,KARURA CHEMIST II  TILL 8073490,-1.2196352,36.7128582,1
31655,"SALBUTAMOL SULPHATE BP, BROMHEXINE HYDROCHLORIDE…",BROMSAL EXPECTORANT,EMIR HEALTH CENTER ,-1.266125,36.910522,1
31656,Clotrimazole USP,Candid V6 Combi Pack,"EMIR HEALTH CENTER , MEDPLEX CHEMIST","-1.266125, -1.4293031","36.910522, 36.6872005",3
31677,Paracetamol BP and Ibuprofen BP,Betafen Plus Suspension,MEDPLEX CHEMIST,-1.4293031,36.6872005,3
31790,Metformin Hydrochloride,Glucophage 500mg Tablets,MEDPLEX CHEMIST,-1.4293031,36.6872005,155
31791,Metformin Hydrochloride,Glucophage 850mg Tablets,MEDPLEX CHEMIST,-1.4293031,36.6872005,97
31821,"Clindamycin, Clotrimazole",Vagid-CL,MEDPLEX CHEMIST,-1.4293031,36.6872005,4
31822,Dexamethasone,DEXAFIL Tablets,EMIR HEALTH CENTER ,-1.266125,36.910522,10
31847,Cefixime trihydrate USP,Theofix-400,"MEDPLEX CHEMIST, SIDAI CHEMIST","-1.4293031, -1.4779526","36.6872005, 36.9577694",96
31893,sildenafil citrate 50mg,Vega 50,Jubilee-Care Chemist,-1.1003338,37.0129017,7
31932,CETRIZINE HYDROCHLORIDE,PIRICET SYRUP,MEDPLEX CHEMIST,-1.4293031,36.6872005,19
31959,Olanzapine,Deprex 10 Tablet,"KARURA CHEMIST II  TILL 8073490, MEDPLEX CHEMIST","-1.2196352, -1.4293031","36.7128582, 36.6872005",87
31969,Celecoxib,Celex-B 200 Capsule,KARURA CHEMIST II  TILL 8073490,-1.2196352,36.7128582,16
31986,Albendazole BP,NILWORM SUSPENSION,"Fast Health Pharmacy , MEDPLEX CHEMIST, SIDAI CHEMIST","-1.2908275, -1.4293031, -1.4779526","36.7327734, 36.6872005, 36.9577694",29
32016,BETAMETHASONE USP + DEXCHLORPHENIRAMINE MALEATE…,CELABET,SIDAI CHEMIST,-1.4779526,36.9577694,10
32052,KETOCONAZOLE,HITORAL CREAM,EMIR HEALTH CENTER ,-1.266125,36.910522,8
32256,Brustan Syrup 100ML,Ibuprufen & Paracetamol,CaptainCare Pharmacy,,,1
32272,Amoxil Forte 250MG/5ML,Amoxicillin ,MEDPLEX CHEMIST,-1.4293031,36.6872005,4
32273,Amoxil Forte 125MG/5ML,AMOXICILLIN (CLAVUNIC ACID),MEDPLEX CHEMIST,-1.4293031,36.6872005,4
32275,Elymox 60ML,AMOXICILLIN ,MEDPLEX CHEMIST,-1.4293031,36.6872005,3
32280,Ciprodine 500MG,CIPROFLOXACIN,MEDPLEX CHEMIST,-1.4293031,36.6872005,135
32283,antihistamine,flugone caps,"Jubilee-Care Chemist, MEDIBLEND , MEDPLEX CHEMIST","-1.1003338, -1.282731, -1.4293031","37.0129017, 36.7848689, 36.6872005",646
32285,pregnancy test strip,laborex,"Apotek Pharmaceutical, Nas Chemist","-1.2885927, 0.5206237","36.9504001, 35.2762755",30
32293,crepe bandage,medicrepe,Jubilee-Care Chemist,-1.1003338,37.0129017,1
32362,crepe bandage,medicrepe,EMIR HEALTH CENTER ,-1.266125,36.910522,6
32424,C-Azi,Azythromycin,"EMIR HEALTH CENTER , MEDPLEX CHEMIST","-1.266125, -1.4293031","36.910522, 36.6872005",11
32535,Vaseline Original-Dermatologist Tested,Vaseline Original-Dermatologist Tested,Nas Chemist,0.5206237,35.2762755,4
32569,Ideal Olive Oil,Ideal Olive Oil,KARURA CHEMIST II  TILL 8073490,-1.2196352,36.7128582,1
32572,Tropical Coconut Oil,Tropical Coconut Oil,Bonaim pharmacy ,-1.2062072,36.89570200000001,1
32959,tetanus injection,tetanus,PharmaRic Distributors,0,0,3
32990,paracetamol tabs,betamol,EMIR HEALTH CENTER ,-1.266125,36.910522,950
32997,dressing,h,"ANGELIC STAR PHARMACEUTICALS, BetahCare Family Health Clinic",-1.2834847,36.889222,4
32998,herbal ,h,Falcon medical clinic ,,,16
33002,Chlorpheniramine Maleate,Pirinox,MEDPLEX CHEMIST,-1.4293031,36.6872005,17
33003,Chlorpheniramine Maleate,Pirinox,MEDPLEX CHEMIST,-1.4293031,36.6872005,8
33005,Hemoforce Family ,"Ferric Ammonium Citrate, Folic Acid, Haemoglobin, Vitamin B12","ANGELIC STAR PHARMACEUTICALS, MEDPLEX CHEMIST","-1.2834847, -1.4293031","36.889222, 36.6872005",10
33009,Drugs,Benahist 60 ml,EMIR HEALTH CENTER ,-1.266125,36.910522,3
33012,Carboprom Syrup ,PROMETHAZINE ,PharmaRic Distributors,0,0,7
33015,Fluconazole ,Fc-zole,PharmaRic Distributors,0,0,6
33019,Cetrizine,Cetzan-10,"BetahCare Family Health Clinic, Fast Health Pharmacy ",-1.2908275,36.7327734,734
33020,Cetrizine Hydrochloride ,CetriPlain,"BetahCare Family Health Clinic, SIDAI CHEMIST",-1.4779526,36.9577694,15
33921,AZMASOL INHALER (SALBUTAMOL),AZMASOL INHALER (SALBUTAMOL),Jubilee-Care Chemist,-1.1003338,37.0129017,2
33944,DERIHALER INHALER 200D,DERIHALER INHALER 200D,KARURA CHEMIST II  TILL 8073490,-1.2196352,36.7128582,1
33958,FORACORT INHALER 100MCG,FORACORT INHALER 100MCG,Jubilee-Care Chemist,-1.1003338,37.0129017,1
